Document Title,Year,Abstract,PDF Link,label
STYLE,UC_USELESS_OBJECT,org/apache/cassandra/db/ColumnFamilyStoreTest.java,testRangeSliceInclusionExclusion,yes
PERFORMANCE,UPM_UNCALLED_PRIVATE_METHOD,org/apache/cassandra/db/ColumnFamilyStoreTest.java,printRow,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/ColumnFamilyStoreTest.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/ColumnFamilyStoreTest.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/ColumnFamilyStoreTest.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/ColumnFamilyStoreTest.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/ColumnFamilyStoreTest.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/ColumnFamilyStoreTest.java,,yes
I18N,DM_DEFAULT_ENCODING,org/apache/cassandra/db/ColumnFamilyTest.java,testManyColumns,yes
BAD_PRACTICE,DMI_RANDOM_USED_ONLY_ONCE,org/apache/cassandra/db/CommitLogTest.java,testRecoveryWithGarbageLog,yes
I18N,DM_DEFAULT_ENCODING,org/apache/cassandra/db/CommitLogTest.java,testTruncateWithoutSnapshotNonDurable,yes
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/cassandra/db/CounterMutation.java,getCurrentValuesFromCFS,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/CounterMutationVerbHandler.java,,yes
STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,org/apache/cassandra/db/DataRange.java,slicesForKey,yes
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NULL_VALUE,org/apache/cassandra/db/DataRange.java,slicesForKey,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/DataTracker.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/DataTracker.java,,yes
BAD_PRACTICE,RV_NEGATING_RESULT_OF_COMPARETO,org/apache/cassandra/db/DecoratedKey.java,compareTo,yes
BAD_PRACTICE,RV_NEGATING_RESULT_OF_COMPARETO,org/apache/cassandra/db/DecoratedKey.java,compareTo,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/DefinitionsUpdateVerbHandler.java,,yes
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,org/apache/cassandra/db/DefsTables.java,mergeColumnFamilies,yes
MALICIOUS_CODE,MS_PKGPROTECT,org/apache/cassandra/db/Directories.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/Directories.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/Directories.java,,yes
BAD_PRACTICE,EQ_COMPARETO_USE_OBJECT_EQUALS,org/apache/cassandra/db/Directories.java,compareTo,yes
BAD_PRACTICE,EQ_COMPARETO_USE_OBJECT_EQUALS,org/apache/cassandra/db/Directories.java,compareTo,yes
PERFORMANCE,URF_UNREAD_FIELD,org/apache/cassandra/db/Directories.java,,yes
STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,org/apache/cassandra/db/Directories.java,isAcceptable,yes
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/cassandra/db/DirectoriesTest.java,beforeClass,yes
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/cassandra/db/DirectoriesTest.java,beforeClass,yes
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/cassandra/db/DirectoriesTest.java,createFakeSSTable,yes
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/cassandra/db/DirectoriesTest.java,createTestFiles,yes
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/cassandra/db/DirectoriesTest.java,createTestFiles,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/DirectoriesTest.java,,yes
STYLE,REC_CATCH_EXCEPTION,org/apache/cassandra/db/HintedHandOffManager.java,getHintsSlice,yes
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/cassandra/db/HintedHandOffManager.java,deleteHintsForEndpoint,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/HintedHandOffManager.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/HintedHandOffManager.java,,yes
BAD_PRACTICE,NM_CONFUSING,org/apache/cassandra/db/KeyCollisionTest.java,tearDown,yes
STYLE,BC_UNCONFIRMED_CAST,org/apache/cassandra/db/KeyCollisionTest.java,midpoint,yes
STYLE,BC_UNCONFIRMED_CAST,org/apache/cassandra/db/KeyCollisionTest.java,midpoint,yes
I18N,DM_DEFAULT_ENCODING,org/apache/cassandra/db/KeyCollisionTest.java,<clinit>,yes
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,org/apache/cassandra/db/Keyspace.java,flush,yes
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/cassandra/db/KeyspaceTest.java,testLimitSSTablesComposites,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/KeyspaceTest.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/KeyspaceTest.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/KeyspaceTest.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/KeyspaceTest.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/KeyspaceTest.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/KeyspaceTest.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/LongKeyspaceTest.java,,yes
PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_PARSING,org/apache/cassandra/db/NameSortTest.java,validateNameSort,yes
I18N,DM_DEFAULT_ENCODING,org/apache/cassandra/db/NameSortTest.java,validateNameSort,yes
I18N,DM_DEFAULT_ENCODING,org/apache/cassandra/db/NameSortTest.java,validateNameSort,yes
STYLE,BC_UNCONFIRMED_CAST,org/apache/cassandra/db/ReadCommand.java,create,yes
I18N,DM_DEFAULT_ENCODING,org/apache/cassandra/db/ReadMessageTest.java,testGetColumn,yes
STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,org/apache/cassandra/db/ReadMessageTest.java,testNoCommitLog,yes
STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,org/apache/cassandra/db/RecoveryManager3Test.java,testMissingHeader,yes
STYLE,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,org/apache/cassandra/db/RecoveryManagerTest.java,testRecoverPIT,yes
STYLE,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,org/apache/cassandra/db/RecoveryManagerTest.java,testRecoverPITUnordered,yes
MT_CORRECTNESS,STCAL_INVOKE_ON_STATIC_DATE_FORMAT_INSTANCE,org/apache/cassandra/db/RecoveryManagerTest.java,testRecoverPIT,yes
MT_CORRECTNESS,STCAL_INVOKE_ON_STATIC_DATE_FORMAT_INSTANCE,org/apache/cassandra/db/RecoveryManagerTest.java,testRecoverPITUnordered,yes
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/cassandra/db/RecoveryManagerTruncateTest.java,getFromTable,yes
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/cassandra/db/RowCacheTest.java,testRowCacheRange,yes
I18N,DM_DEFAULT_ENCODING,org/apache/cassandra/db/RowCacheTest.java,testRowCacheCleanup,yes
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/cassandra/db/RowIteratorFactory.java,getReduced,yes
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/cassandra/db/RowIteratorFactory.java,reduce,yes
STYLE,BC_UNCONFIRMED_CAST,org/apache/cassandra/db/RowPosition.java,serialize,yes
STYLE,BC_UNCONFIRMED_CAST,org/apache/cassandra/db/RowPosition.java,serializedSize,yes
I18N,DM_DEFAULT_ENCODING,org/apache/cassandra/db/RowTest.java,testResolve,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,org/apache/cassandra/db/SecondaryIndexCellSizeTest.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,org/apache/cassandra/db/SecondaryIndexCellSizeTest.java,,yes
PERFORMANCE,SS_SHOULD_BE_STATIC,org/apache/cassandra/db/SerializationsTest.java,,yes
PERFORMANCE,SS_SHOULD_BE_STATIC,org/apache/cassandra/db/SerializationsTest.java,,yes
PERFORMANCE,SS_SHOULD_BE_STATIC,org/apache/cassandra/db/SerializationsTest.java,,yes
PERFORMANCE,SS_SHOULD_BE_STATIC,org/apache/cassandra/db/SerializationsTest.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/SerializationsTest.java,,yes
STYLE,BC_UNCONFIRMED_CAST,org/apache/cassandra/db/SliceByNamesReadCommand.java,serialize,yes
STYLE,BC_UNCONFIRMED_CAST,org/apache/cassandra/db/SliceByNamesReadCommand.java,serializedSize,yes
STYLE,BC_UNCONFIRMED_CAST,org/apache/cassandra/db/SliceFromReadCommand.java,serialize,yes
STYLE,BC_UNCONFIRMED_CAST,org/apache/cassandra/db/SliceFromReadCommand.java,serializedSize,yes
STYLE,BC_UNCONFIRMED_CAST,org/apache/cassandra/db/SuperColumns.java,fromSCFilter,yes
MALICIOUS_CODE,MS_MUTABLE_COLLECTION,org/apache/cassandra/service/ClientState.java,,yes
BAD_PRACTICE,NM_CONFUSING,org/apache/cassandra/db/SystemKeyspaceTest.java,testLocalHostID,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/SystemKeyspaceTest.java,,yes
CORRECTNESS,RV_RETURN_VALUE_IGNORED,org/apache/cassandra/db/commitlog/AbstractCommitLogService.java,run,yes
STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,org/apache/cassandra/db/commitlog/CommitLog.java,recover,yes
STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,org/apache/cassandra/db/commitlog/CommitLog.java,recover,yes
STYLE,SF_SWITCH_FALLTHROUGH,org/apache/cassandra/db/commitlog/CommitLog.java,handleCommitError,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/commitlog/CommitLog.java,,yes
MT_CORRECTNESS,STCAL_INVOKE_ON_STATIC_DATE_FORMAT_INSTANCE,org/apache/cassandra/db/commitlog/CommitLogArchiver.java,<init>,yes
BAD_PRACTICE,HE_EQUALS_USE_HASHCODE,org/apache/cassandra/db/commitlog/CommitLogDescriptor.java,equals,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/commitlog/CommitLogReplayer.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/commitlog/CommitLogReplayer.java,,yes
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/cassandra/db/commitlog/CommitLogReplayer.java,create,yes
STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,org/apache/cassandra/db/commitlog/CommitLogSegment.java,<clinit>,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/commitlog/CommitLogSegment.java,,yes
MT_CORRECTNESS,SC_START_IN_CTOR,org/apache/cassandra/db/commitlog/CommitLogSegmentManager.java,<init>,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/commitlog/CommitLogSegmentManager.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/commitlog/CommitLogSegmentManager.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/commitlog/CommitLogSegmentManager.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/commitlog/CommitLogSegmentManager.java,,yes
BAD_PRACTICE,CN_IMPLEMENTS_CLONE_BUT_NOT_CLONEABLE,org/apache/cassandra/db/commitlog/ReplayPosition.java,clone,yes
PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,org/apache/cassandra/db/commitlog/ReplayPosition.java,compare,yes
PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,org/apache/cassandra/db/commitlog/ReplayPosition.java,compare,yes
I18N,DM_DEFAULT_ENCODING,org/apache/cassandra/db/compaction/AntiCompactionTest.java,antiCompactOne,yes
I18N,DM_DEFAULT_ENCODING,org/apache/cassandra/db/compaction/AntiCompactionTest.java,antiCompactTen,yes
I18N,DM_DEFAULT_ENCODING,org/apache/cassandra/db/compaction/AntiCompactionTest.java,shouldSkipAntiCompactionForNonIntersectingRange,yes
STYLE,REC_CATCH_EXCEPTION,org/apache/cassandra/db/compaction/BlacklistingCompactionsTest.java,testBlacklisting,yes
BAD_PRACTICE,SE_BAD_FIELD,org/apache/cassandra/config/CFMetaData.java,,yes
STYLE,FE_FLOATING_POINT_EQUALITY,org/apache/cassandra/db/compaction/CompactionManager.java,getRateLimiter,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/compaction/CompactionManager.java,,yes
STYLE,REC_CATCH_EXCEPTION,org/apache/cassandra/db/compaction/CompactionManager.java,getCompactionInfo,yes
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/cassandra/db/compaction/CompactionManager.java,<init>,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/compaction/CompactionManager.java,,yes
MALICIOUS_CODE,MS_PKGPROTECT,org/apache/cassandra/db/compaction/CompactionTask.java,,yes
I18N,DM_DEFAULT_ENCODING,org/apache/cassandra/db/compaction/CompactionsTest.java,rangeFor,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/compaction/CompactionsTest.java,,yes
STYLE,BC_UNCONFIRMED_CAST,org/apache/cassandra/db/compaction/LazilyCompactedRow.java,reduce,yes
CORRECTNESS,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,<init>,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,,yes
MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,org/apache/cassandra/db/compaction/LeveledManifest.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/compaction/LongLeveledCompactionStrategyTest.java,,yes
BAD_PRACTICE,NM_CONFUSING,org/apache/cassandra/db/compaction/PendingRepairManager.java,getSessionID,yes
PERFORMANCE,URF_UNREAD_FIELD,org/apache/cassandra/db/compaction/SSTableSplitter.java,,yes
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/cassandra/db/compaction/Scrubber.java,scrub,yes
CORRECTNESS,SA_LOCAL_SELF_COMPARISON,org/apache/cassandra/db/compaction/Scrubber.java,scrub,yes
STYLE,REC_CATCH_EXCEPTION,org/apache/cassandra/db/compaction/Scrubber.java,getCompactionInfo,yes
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/cassandra/db/compaction/SizeTieredCompactionStrategy.java,trimToThresholdWithHotness,yes
PERFORMANCE,DM_NUMBER_CTOR,org/apache/cassandra/db/compaction/SizeTieredCompactionStrategyTest.java,testGetBuckets,yes
STYLE,SF_SWITCH_NO_DEFAULT,org/apache/cassandra/db/composites/AbstractCType.java,getString,yes
STYLE,BC_UNCONFIRMED_CAST,org/apache/cassandra/db/composites/AbstractCType.java,compare,yes
BAD_PRACTICE,RV_NEGATING_RESULT_OF_COMPARETO,org/apache/cassandra/db/composites/AbstractCType.java,compare,yes
BAD_PRACTICE,RV_NEGATING_RESULT_OF_COMPARETO,org/apache/cassandra/db/composites/AbstractCType.java,compare,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/composites/AbstractCellNameType.java,,yes
STYLE,NS_DANGEROUS_NON_SHORT_CIRCUIT,org/apache/cassandra/db/composites/AbstractSimpleCellNameType.java,compare,yes
STYLE,BC_UNCONFIRMED_CAST,org/apache/cassandra/db/composites/AbstractSimpleCellNameType.java,compare,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/composites/CompoundCType.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/composites/CompoundDenseCellNameType.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/composites/CompoundSparseCellNameType.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/composites/CompoundSparseCellNameType.java,,yes
STYLE,NS_DANGEROUS_NON_SHORT_CIRCUIT,org/apache/cassandra/db/composites/SimpleCType.java,compare,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/composites/SimpleCType.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/composites/SimpleDenseCellNameType.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/composites/SimpleSparseCellNameType.java,,yes
MALICIOUS_CODE,MS_MUTABLE_ARRAY,org/apache/cassandra/db/filter/ColumnSlice.java,,yes
STYLE,BC_UNCONFIRMED_CAST,org/apache/cassandra/db/filter/IDiskAtomFilter.java,serialize,yes
STYLE,BC_UNCONFIRMED_CAST,org/apache/cassandra/db/filter/IDiskAtomFilter.java,serializedSize,yes
MALICIOUS_CODE,EI_EXPOSE_REP2,org/apache/cassandra/db/filter/SliceQueryFilter.java,<init>,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/filter/SliceQueryFilter.java,,yes
I18N,DM_DEFAULT_ENCODING,org/apache/cassandra/db/index/PerRowSecondaryIndexTest.java,testColumnDelete,yes
I18N,DM_DEFAULT_ENCODING,org/apache/cassandra/db/index/PerRowSecondaryIndexTest.java,testIndexInsertAndUpdate,yes
I18N,DM_DEFAULT_ENCODING,org/apache/cassandra/db/index/PerRowSecondaryIndexTest.java,testRowDelete,yes
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/cassandra/db/index/PerRowSecondaryIndexTest.java,index,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/db/index/PerRowSecondaryIndexTest.java,index,yes
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/cassandra/db/index/PerRowSecondaryIndexTest.java,index,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/index/PerRowSecondaryIndexTest.java,,yes
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/cassandra/db/index/composites/CompositesSearcher.java,computeNext,yes
BAD_PRACTICE,NM_CONFUSING,org/apache/cassandra/db/lifecycle/LogReplica.java,getFileName,yes
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/cassandra/db/marshal/AbstractCompositeType.java,deconstruct,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/AsciiType.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/marshal/AsciiType.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/BooleanType.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/BytesType.java,,yes
STYLE,BC_UNCONFIRMED_CAST,org/apache/cassandra/db/marshal/CollectionType.java,isCompatibleWith,yes
CORRECTNESS,UMAC_UNCALLABLE_METHOD_OF_ANONYMOUS_CLASS,org/apache/cassandra/db/marshal/CollectionType.java,makeCollectionReceiver,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/marshal/CollectionTypeTest.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/marshal/CollectionTypeTest.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/marshal/CollectionTypeTest.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/marshal/CollectionTypeTest.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/ColumnToCollectionType.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/CompositeType.java,,yes
CORRECTNESS,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,org/apache/cassandra/db/marshal/CompositeTypeTest.java,createCompositeKey,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/db/marshal/CompositeTypeTest.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/CounterColumnType.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/DateType.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/DecimalType.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/DoubleType.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/DynamicCompositeType.java,,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_NEEDS_THIS,org/apache/cassandra/db/marshal/DynamicCompositeType.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/DynamicCompositeType.java,,yes
CORRECTNESS,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,org/apache/cassandra/db/marshal/DynamicCompositeTypeTest.java,createDynamicCompositeKey,yes
STYLE,REC_CATCH_EXCEPTION,org/apache/cassandra/db/marshal/DynamicCompositeTypeTest.java,testUncomparableColumns,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/EmptyType.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/FloatType.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/InetAddressType.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/Int32Type.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/IntegerType.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/LexicalUUIDType.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/ListType.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/LocalByPartionerType.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/LongType.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/MapType.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/ReversedType.java,,yes
BAD_PRACTICE,NM_CONFUSING,org/apache/cassandra/db/marshal/RoundTripTest.java,testUtf8,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/SetType.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/TimeUUIDType.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/TimestampType.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/TupleType.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/UTF8Type.java,,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/UUIDType.java,,yes
CORRECTNESS,EQ_OVERRIDING_EQUALS_NOT_SYMMETRIC,org/apache/cassandra/db/marshal/UserType.java,equals,yes
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,org/apache/cassandra/db/marshal/UserType.java,,yes
BAD_PRACTICE,HE_HASHCODE_USE_OBJECT_EQUALS,org/apache/cassandra/dht/AbstractBounds.java,hashCode,yes
STYLE,IM_BAD_CHECK_FOR_ODD,org/apache/cassandra/dht/AbstractByteOrderedPartitioner.java,fromString,yes
STYLE,IM_BAD_CHECK_FOR_ODD,org/apache/cassandra/dht/AbstractByteOrderedPartitioner.java,validate,yes
STYLE,BC_UNCONFIRMED_CAST,org/apache/cassandra/dht/BootStrapper.java,handleStreamEvent,yes
STYLE,BC_UNCONFIRMED_CAST,org/apache/cassandra/dht/BootStrapper.java,handleStreamEvent,yes
STYLE,BC_UNCONFIRMED_CAST,org/apache/cassandra/dht/BootStrapper.java,handleStreamEvent,yes
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/cassandra/dht/BootStrapperTest.java,,yes
BAD_PRACTICE,HE_EQUALS_NO_HASHCODE,org/apache/cassandra/dht/Bounds.java,equals,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/dht/Bounds.java,,yes
BAD_PRACTICE,HE_EQUALS_NO_HASHCODE,org/apache/cassandra/dht/ExcludingBounds.java,equals,yes
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/cassandra/dht/ExcludingBounds.java,,yes
BAD_PRACTICE,HE_EQUALS_NO_HASHCODE,org/apache/cassandra/dht/IncludingExcludingBounds.java,equals,yes
